»ндекс производства (оперативные данные) (процент, –ј«ƒ≈Ћ — ƒќЅџ„ј ѕќЋ≈«Ќџ’ »— ќѕј≈ћџ’,   предыдущему периоду);;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;–оссийска€ ‘едераци€;;;;;;;;;;;;;;;;;;;;;;;
;;ѕолный круг;;;;;;;;;;;;;;;;;;;;;;;
2012;февраль;94,5;;;;;;;;;;;;;;;;;;;;;;;
2012;март;106,6;;;;;;;;;;;;;;;;;;;;;;;
2012;апрель;96,7;;;;;;;;;;;;;;;;;;;;;;;
2012;май;103,6;;;;;;;;;;;;;;;;;;;;;;;
2012;июнь;98,3;;;;;;;;;;;;;;;;;;;;;;;
2012;июль;104,4;;;;;;;;;;;;;;;;;;;;;;;
2012;август;99,5;;;;;;;;;;;;;;;;;;;;;;;
2012;сент€брь;97,1;;;;;;;;;;;;;;;;;;;;;;;
2012;окт€брь;103,4;;;;;;;;;;;;;;;;;;;;;;;
2012;но€брь;96,8;;;;;;;;;;;;;;;;;;;;;;;
2012;декабрь;103,2;;;;;;;;;;;;;;;;;;;;;;;
2013;€нварь;96,8;;;;;;;;;;;;;;;;;;;;;;;
2013;февраль;92,5;;;;;;;;;;;;;;;;;;;;;;;
2013;март;109,7;;;;;;;;;;;;;;;;;;;;;;;
2013;апрель;97,5;;;;;;;;;;;;;;;;;;;;;;;
2013;май;103,5;;;;;;;;;;;;;;;;;;;;;;;
2013;июнь;98,3;;;;;;;;;;;;;;;;;;;;;;;
2013;июль;102,8;;;;;;;;;;;;;;;;;;;;;;;
2013;август;100,4;;;;;;;;;;;;;;;;;;;;;;;
2013;сент€брь;97,9;;;;;;;;;;;;;;;;;;;;;;;
2013;окт€брь;103,2;;;;;;;;;;;;;;;;;;;;;;;
2013;но€брь;96,9;;;;;;;;;;;;;;;;;;;;;;;
2013;декабрь;103,4;;;;;;;;;;;;;;;;;;;;;;;
2014;€нварь;95,8;;;;;;;;;;;;;;;;;;;;;;;
2014;февраль;92,3;;;;;;;;;;;;;;;;;;;;;;;
2014;март;109,6;;;;;;;;;;;;;;;;;;;;;;;
2014;апрель;98;;;;;;;;;;;;;;;;;;;;;;;
2014;май;103,3;;;;;;;;;;;;;;;;;;;;;;;
2014;июнь;98,2;;;;;;;;;;;;;;;;;;;;;;;
2014;июль;102,2;;;;;;;;;;;;;;;;;;;;;;;
2014;август;101,1;;;;;;;;;;;;;;;;;;;;;;;
2014;сент€брь;99,4;;;;;;;;;;;;;;;;;;;;;;;
2014;окт€брь;102,7;;;;;;;;;;;;;;;;;;;;;;;
2014;но€брь;97,5;;;;;;;;;;;;;;;;;;;;;;;
2014;декабрь;103,8;;;;;;;;;;;;;;;;;;;;;;;
2015;€нварь;94,5;;;;;;;;;;;;;;;;;;;;;;;
2015;февраль;91,1;;;;;;;;;;;;;;;;;;;;;;;
2015;март;110;;;;;;;;;;;;;;;;;;;;;;;
2015;апрель;96,7;;;;;;;;;;;;;;;;;;;;;;;
2015;май;103,2;;;;;;;;;;;;;;;;;;;;;;;
2015;июнь;98,2;;;;;;;;;;;;;;;;;;;;;;;
2015;июль;103,3;;;;;;;;;;;;;;;;;;;;;;;
2015;август;101,7;;;;;;;;;;;;;;;;;;;;;;;
2015;сент€брь;99,5;;;;;;;;;;;;;;;;;;;;;;;
2015;окт€брь;103,3;;;;;;;;;;;;;;;;;;;;;;;
2015;но€брь;96,2;;;;;;;;;;;;;;;;;;;;;;;
2015;декабрь;104;;;;;;;;;;;;;;;;;;;;;;;
2016;€нварь;94,8;;;;;;;;;;;;;;;;;;;;;;;
2016;февраль;95,9;;;;;;;;;;;;;;;;;;;;;;;
2016;март;108,3;;;;;;;;;;;;;;;;;;;;;;;
2016;апрель;94,4;;;;;;;;;;;;;;;;;;;;;;;
2016;май;102,5;;;;;;;;;;;;;;;;;;;;;;;
2016;июнь;98,2;;;;;;;;;;;;;;;;;;;;;;;
2016;июль;103;;;;;;;;;;;;;;;;;;;;;;;
2016;август;100,8;;;;;;;;;;;;;;;;;;;;;;;
2016;сент€брь;99,8;;;;;;;;;;;;;;;;;;;;;;;
2016;окт€брь;102,7;;;;;;;;;;;;;;;;;;;;;;;
2016;но€брь;96,9;;;;;;;;;;;;;;;;;;;;;;;
2016;декабрь;104,4;;;;;;;;;;;;;;;;;;;;;;;
