ќборот розничной торговли (миллион рублей);;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;–оссийска€ ‘едераци€;;;;;;;;;;;;;;;;;;;;;;;
;;¬сего;;;;;;;;;;;;;;;;;;;;;;;
2021;сент€брь;3 413 627,6;;;;;;;;;;;;;;;;;;;;;;;
2021;окт€брь;3 483 555,5;;;;;;;;;;;;;;;;;;;;;;;
2021;но€брь;3 432 761,3;;;;;;;;;;;;;;;;;;;;;;;
2021;декабрь;4 175 824,6;;;;;;;;;;;;;;;;;;;;;;;
2022;€нварь;3 266 307,2;;;;;;;;;;;;;;;;;;;;;;;
2022;февраль;3 300 032,7;;;;;;;;;;;;;;;;;;;;;;;
2022;март;3 774 587;;;;;;;;;;;;;;;;;;;;;;;
2022;апрель;3 389 109,4;;;;;;;;;;;;;;;;;;;;;;;
2022;май;3 426 331,3;;;;;;;;;;;;;;;;;;;;;;;
2022;июнь;3 439 993,7;;;;;;;;;;;;;;;;;;;;;;;
2022;июль;3 524 268,8;;;;;;;;;;;;;;;;;;;;;;;
2022;август;3 611 473,9;;;;;;;;;;;;;;;;;;;;;;;
2022;сент€брь;3 501 178,3;;;;;;;;;;;;;;;;;;;;;;;
2022;окт€брь;3 561 461,6;;;;;;;;;;;;;;;;;;;;;;;
2022;но€брь;3 577 198,1;;;;;;;;;;;;;;;;;;;;;;;
2022;декабрь;4 205 073,9;;;;;;;;;;;;;;;;;;;;;;;
