Индексы потребительских цен на товары и услуги (процент);;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Российская Федерация;;;;;;;;;;;;;;;;;;;;;;
;;;Все товары и услуги;;;;;;;;;;;;;;;;;;;;;;
2017;март;К предыдущему месяцу;100,13;;;;;;;;;;;;;;;;;;;;;;
2017;апрель;К предыдущему месяцу;100,33;;;;;;;;;;;;;;;;;;;;;;
2017;май;К предыдущему месяцу;100,37;;;;;;;;;;;;;;;;;;;;;;
2017;июнь;К предыдущему месяцу;100,61;;;;;;;;;;;;;;;;;;;;;;
2017;июль;К предыдущему месяцу;100,07;;;;;;;;;;;;;;;;;;;;;;
2017;август;К предыдущему месяцу;99,46;;;;;;;;;;;;;;;;;;;;;;
2017;сентябрь;К предыдущему месяцу;99,85;;;;;;;;;;;;;;;;;;;;;;
2017;октябрь;К предыдущему месяцу;100,2;;;;;;;;;;;;;;;;;;;;;;
2017;ноябрь;К предыдущему месяцу;100,22;;;;;;;;;;;;;;;;;;;;;;
2017;декабрь;К предыдущему месяцу;100,42;;;;;;;;;;;;;;;;;;;;;;
2018;январь;К предыдущему месяцу;100,31;;;;;;;;;;;;;;;;;;;;;;
2018;февраль;К предыдущему месяцу;100,21;;;;;;;;;;;;;;;;;;;;;;
2018;март;К предыдущему месяцу;100,29;;;;;;;;;;;;;;;;;;;;;;
2018;апрель;К предыдущему месяцу;100,38;;;;;;;;;;;;;;;;;;;;;;
2018;май;К предыдущему месяцу;100,38;;;;;;;;;;;;;;;;;;;;;;
2018;июнь;К предыдущему месяцу;100,49;;;;;;;;;;;;;;;;;;;;;;
2018;июль;К предыдущему месяцу;100,27;;;;;;;;;;;;;;;;;;;;;;
2018;август;К предыдущему месяцу;100,01;;;;;;;;;;;;;;;;;;;;;;
2018;сентябрь;К предыдущему месяцу;100,16;;;;;;;;;;;;;;;;;;;;;;
2018;октябрь;К предыдущему месяцу;100,35;;;;;;;;;;;;;;;;;;;;;;
2018;ноябрь;К предыдущему месяцу;100,5;;;;;;;;;;;;;;;;;;;;;;
2018;декабрь;К предыдущему месяцу;100,84;;;;;;;;;;;;;;;;;;;;;;
2019;январь;К предыдущему месяцу;101,01;;;;;;;;;;;;;;;;;;;;;;
2019;февраль;К предыдущему месяцу;100,44;;;;;;;;;;;;;;;;;;;;;;
2019;март;К предыдущему месяцу;100,32;;;;;;;;;;;;;;;;;;;;;;
2019;апрель;К предыдущему месяцу;100,29;;;;;;;;;;;;;;;;;;;;;;
2019;май;К предыдущему месяцу;100,34;;;;;;;;;;;;;;;;;;;;;;
2019;июнь;К предыдущему месяцу;100,04;;;;;;;;;;;;;;;;;;;;;;
2019;июль;К предыдущему месяцу;100,2;;;;;;;;;;;;;;;;;;;;;;
2019;август;К предыдущему месяцу;99,76;;;;;;;;;;;;;;;;;;;;;;
2019;сентябрь;К предыдущему месяцу;99,84;;;;;;;;;;;;;;;;;;;;;;
2019;октябрь;К предыдущему месяцу;100,13;;;;;;;;;;;;;;;;;;;;;;
2019;ноябрь;К предыдущему месяцу;100,28;;;;;;;;;;;;;;;;;;;;;;
2019;декабрь;К предыдущему месяцу;100,36;;;;;;;;;;;;;;;;;;;;;;
2020;январь;К предыдущему месяцу;100,4;;;;;;;;;;;;;;;;;;;;;;
2020;февраль;К предыдущему месяцу;100,33;;;;;;;;;;;;;;;;;;;;;;
2020;март;К предыдущему месяцу;100,55;;;;;;;;;;;;;;;;;;;;;;
2020;апрель;К предыдущему месяцу;100,83;;;;;;;;;;;;;;;;;;;;;;
2020;май;К предыдущему месяцу;100,27;;;;;;;;;;;;;;;;;;;;;;
2020;июнь;К предыдущему месяцу;100,22;;;;;;;;;;;;;;;;;;;;;;
2020;июль;К предыдущему месяцу;100,35;;;;;;;;;;;;;;;;;;;;;;
2020;август;К предыдущему месяцу;99,96;;;;;;;;;;;;;;;;;;;;;;
