series;model;train_time;val_MAE;val_RMSE;val_sMAPE;test_MAE;test_RMSE;test_sMAPE;error_occurred
B;GRU (32u, 12w, 30e, 16b);6,623710870742798;3,7280073642730733;4,342889937197269;3,7158092543349204;3,2794857603130905;4,014256462142589;3,2730854454169958;False
B;GRU (32u, 12w, 50e, 16b);7,771035671234131;3,6826214313507104;4,328946111005627;3,6708561361001943;3,2940500432794733;4,023710418400724;3,287282083805377;False
B;GRU (32u, 12w, 100e, 16b);10,468586206436157;3,6230258464813256;4,2863278464479455;3,611264598594054;3,327568516586765;4,040025190035935;3,320822184370232;False
B;GRU (32u, 12w, 150e, 16b);13,349806070327759;2,572421884536746;3,6732516630592182;2,564155614113207;4,4402087587298755;5,088181254824277;4,436043706339196;False
B;GRU (32u, 12w, 30e, 32b);6,3744988441467285;3,7303431034088157;4,336332590722947;3,7183435248327013;3,316179448908024;4,032983525288471;3,3097092088224955;False
B;GRU (32u, 12w, 50e, 32b);7,332837820053101;3,731050252914431;4,339655550917863;3,7189789574001835;3,3034554683800885;4,025168421328434;3,297028896907761;False
B;GRU (32u, 12w, 100e, 32b);9,6594979763031;3,689778566360476;4,3208200398580185;3,6778355901714437;3,309553666548294;4,021460979556432;3,3029612198493097;False
B;GRU (32u, 12w, 150e, 32b);12,1350736618042;3,5941239833831813;4,247730645898721;3,582148912490261;3,4551922884854394;4,134476491590772;3,448296635776106;False
B;GRU (32u, 12w, 30e, 64b);6,229210376739502;3,6917778491973903;4,314034981618346;3,6799917533988036;3,3449367176402687;4,035528552339675;3,3383522238818992;False
B;GRU (32u, 12w, 50e, 64b);7,060039758682251;3,7073818683624293;4,32422070813173;3,6954860977531805;3,3234775427615992;4,024714310524153;3,3169777500032054;False
B;GRU (32u, 12w, 100e, 64b);9,595368146896362;3,6966790676116967;4,321405339640602;3,684774579917334;3,2896592111298517;4,006672991086446;3,2830584701999945;False
B;GRU (32u, 12w, 150e, 64b);11,626162767410278;3,6775421619415307;4,341086274507308;3,6658116095016604;3,299906921386717;4,038577081636258;3,2930832494849502;False
B;GRU (32u, 18w, 30e, 16b);6,9496166706085205;3,7717010974884055;4,369699086745349;3,7593393144566085;3,291982939749052;4,03945927191499;3,285662802973313;False
B;GRU (32u, 18w, 50e, 16b);8,149749040603638;3,7153031349182153;4,3383472067706315;3,703181071081471;3,2877731323242174;4,007731533036833;3,281323816528054;False
B;GRU (32u, 18w, 100e, 16b);11,25178575515747;3,64931597709656;4,404336115321506;3,637737511591114;3,5760732939749054;4,372726140081993;3,571099664520025;False
B;GRU (32u, 18w, 150e, 16b);14,393535375595093;3,629847431182864;4,321312642219953;3,6171691829740253;3,579213645241476;4,211404637454903;3,572811370169493;False
B;GRU (32u, 18w, 30e, 32b);6,472023248672485;3,804888725280764;4,397772439128331;3,7923361713528254;3,3139936967329544;4,077178260189747;3,307560903372485;False
B;GRU (32u, 18w, 50e, 32b);8,932395458221436;3,686268043518069;4,34971049966817;3,6744457179767096;3,309906745679449;4,0415409672281415;3,303200103458427;False
B;GRU (32u, 18w, 100e, 32b);10,281755447387695;3,7103156566619897;4,3326893897583965;3,6983600631912235;3,28718936804569;4,005827801438313;3,2806058896086308;False
B;GRU (32u, 18w, 150e, 32b);12,748375654220581;3,634822797775271;4,39966403532958;3,623148411983563;3,4057106711647713;4,159767962228614;3,3990888361573863;False
B;GRU (32u, 18w, 30e, 64b);6,372761011123657;3,7941830158233665;4,376616539027055;3,7818260579921423;3,3314668597597064;4,0729796413558415;3,324955762905605;False
B;GRU (32u, 18w, 50e, 64b);7,2478344440460205;3,6881796360015895;4,317268638469073;3,676378453755612;3,342710783987333;4,0349739289467665;3,3361410437801213;False
B;GRU (32u, 18w, 100e, 64b);10,02966594696045;3,7938396930694602;4,389802351075336;3,7812577341682694;3,284034220377604;4,047487842420785;3,277809682170828;False
B;GRU (32u, 18w, 150e, 64b);11,80282211303711;3,7374003410339376;4,351283415750925;3,7251384108289134;3,2795100356593263;4,010430572368247;3,273118281888368;False
B;GRU (32u, 24w, 30e, 16b);7,051616430282593;3,701249504089358;4,324786097365995;3,689310338197789;3,311361601858427;4,017741042671313;3,3048387582811243;False
B;GRU (32u, 24w, 50e, 16b);8,45028042793274;3,713020277023318;4,336846404559491;3,7009316556554643;3,286214886289653;4,004510031023093;3,2797512589235174;False
B;GRU (32u, 24w, 100e, 16b);11,533194780349731;3,681436204910281;4,309820823112161;3,669660735611747;3,3504363551284313;4,036831295596667;3,343851772199226;False
B;GRU (32u, 24w, 150e, 16b);14,657225131988525;2,3695432186126717;3,122502375730901;2,3576656150083366;4,630923739346589;5,1786152847433495;4,629832582898141;False
B;GRU (32u, 24w, 30e, 32b);6,484654903411865;3,7608067989349387;4,3497807336034615;3,7487055932891256;3,333403616240529;4,05137074560266;3,3268855379109166;False
B;GRU (32u, 24w, 50e, 32b);7,438288450241089;3,7054709434509303;4,327915231363222;3,6934943464894308;3,3088961514559645;4,017699895639807;3,3023983059063706;False
B;GRU (32u, 24w, 100e, 32b);10,087147951126099;3,7212035179138208;4,339279450622277;3,7090781906214425;3,2788393425218976;4,0056772612368245;3,27240410862733;False
B;GRU (32u, 24w, 150e, 32b);13,224526405334473;3,6535758495330835;4,311244060445944;3,641814863470849;3,3251102331912867;4,040381384128386;3,3183383308449352;False
B;GRU (32u, 24w, 30e, 64b);6,378584623336792;3,6509899139404323;4,328324383713486;3,639190569758225;3,3671119458747616;4,068075805449738;3,360518101086623;False
B;GRU (32u, 24w, 50e, 64b);7,241593837738037;3,707463169097903;4,318267773169353;3,695642340474831;3,345344774650804;4,036096821160305;3,3387632344948;False
B;GRU (32u, 24w, 100e, 64b);9,41354775428772;3,711420917510989;4,328213192193806;3,6994817601160928;3,3153096979314616;4,022536534788132;3,3088137820226597;False
B;GRU (32u, 24w, 150e, 64b);11,606094360351562;3,716424179077151;4,335943474543554;3,704432129118139;3,2821081912878776;4,004830844404234;3,2755546697394076;False
B;GRU (48u, 3w, 30e, 16b);6,329324007034302;3,678381919860842;4,302534040285418;3,6666856775672456;3,347158720999052;4,042834182223218;3,340502957649333;False
B;GRU (48u, 3w, 50e, 16b);7,398399591445923;3,650179767608645;4,290285869081145;3,638489124012029;3,339954260623815;4,041545678283685;3,333274225883821;False
B;GRU (48u, 3w, 100e, 16b);9,655807495117188;3,6071302413940454;4,275498245886448;3,595435377569975;3,3365843801787394;4,0570249017207765;3,3297905158832415;False
B;GRU (48u, 3w, 150e, 16b);12,071033954620361;3,5759818077087426;4,262796433991576;3,564234178401373;3,3586825746478444;4,084882809874419;3,35192521270683;False
B;GRU (48u, 3w, 30e, 32b);10,172288417816162;3,66074552536011;4,29546646255473;3,649080955136428;3,3707004893909787;4,049167659069532;3,36401064251157;False
B;GRU (48u, 3w, 50e, 32b);7,044250249862671;3,6524805068969752;4,290079276354655;3,6408039085479653;3,3437564734256617;4,040769090221349;3,337090799076285;False
B;GRU (48u, 3w, 100e, 32b);9,783399105072021;3,6333333969116235;4,281966104318381;3,621633270241184;3,3407160441080714;4,043508753951912;3,333993700839138;False
B;GRU (48u, 3w, 150e, 32b);11,370239973068237;3,597239685058596;4,278852575332894;3,5855485333132036;3,3448782718542835;4,075324747542273;3,3380237038391076;False
B;GRU (48u, 3w, 30e, 64b);6,334966659545898;3,7005933761596705;4,3121159124069655;3,688824904671327;3,374099731445311;4,051016439250421;3,367365891174096;False
B;GRU (48u, 3w, 50e, 64b);6,91120171546936;3,6799770832061793;4,300245510649554;3,6683080890140447;3,372223593971945;4,049618337981083;3,3655013615842333;False
B;GRU (48u, 3w, 100e, 64b);8,822529792785645;3,645442152023318;4,287797131038469;3,6337382502344266;3,341301426743015;4,039016071550598;3,3346264366168112;False
B;GRU (48u, 3w, 150e, 64b);10,803959131240845;3,6313282966613794;4,283055221869574;3,6196436980097086;3,33144679214015;4,040108483297892;3,3246626082437163;False
B;GRU (48u, 6w, 30e, 16b);6,190723180770874;3,6927928447723413;4,335627575952106;3,6807946840464805;3,3011574022697667;4,015873397854068;3,2946161036812;False
B;GRU (48u, 6w, 50e, 16b);8,042836904525757;3,7267227172851585;4,341925998402948;3,714589519352375;3,291859944661457;4,010977140251479;3,2854770026154565;False
B;GRU (48u, 6w, 100e, 16b);11,324486017227173;3,3010894298553493;4,26440372202895;3,287165408268534;3,7487653790098237;4,395961935418693;3,744154920891772;False
B;GRU (48u, 6w, 150e, 16b);13,723737001419067;4,209575080871584;5,0766575113941705;4,201180852957721;4,271796440355704;5,216003120417566;4,26677569044251;False
B;GRU (48u, 6w, 30e, 32b);7,379148960113525;3,727020406723025;4,331737150077023;3,7150648357464116;3,328267415364582;4,025927687392094;3,3217970900694214;False
B;GRU (48u, 6w, 50e, 32b);8,503331899642944;3,7058476924896264;4,3425673401145115;3,693762090078054;3,2947253602923756;4,0111039732110525;3,2882576634129292;False
B;GRU (48u, 6w, 100e, 32b);11,631190299987793;3,434547615051272;4,254562419328161;3,4223813041864513;3,424531092788233;4,131296683585462;3,417940246509616;False
B;GRU (48u, 6w, 150e, 32b);13,924611568450928;3,255822086334231;4,200710565893972;3,2424528844807994;3,7337567416104394;4,382376906027513;3,7287653363643933;False
B;GRU (48u, 6w, 30e, 64b);7,757086992263794;3,6716128826141383;4,338015205722943;3,65977112622856;3,368429750384705;4,067307484528691;3,3618708442688225;False
B;GRU (48u, 6w, 50e, 64b);9,592307329177856;3,6888867855072047;4,326413028390977;3,6769998891729383;3,3286417180841608;4,0284349719617145;3,3221240156405623;False
B;GRU (48u, 6w, 100e, 64b);12,619105100631714;3,742541551589968;4,350237934684944;3,7303107275483605;3,2892807469223473;4,013327437914398;3,282956822244528;False
B;GRU (48u, 6w, 150e, 64b);15,551731824874878;3,609538030624392;4,282209335351278;3,5978954729291743;3,3531928784919494;4,047146907555574;3,3463464344373555;False
B;GRU (48u, 12w, 30e, 16b);9,330558061599731;3,769005060195925;4,36897126462845;3,7566315266538184;3,286749868681935;4,036559907280235;3,2804743338493063;False
